,Date,StockCode,Quantity,UnitPrice,DayOfWeek,Month,Country,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,pad,prediction,QuantityDiff
16087,2011-10-25,84077,0,0.21,1,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16088,2011-10-25,84077,0,0.29,1,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16089,2011-10-25,84077,0,0.29,1,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16090,2011-10-25,22197,0,0.85,1,10,Spain,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,1,1.008905234488153,0.0
16091,2011-10-25,85099B,0,1.79,1,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16092,2011-10-25,84077,0,0.29,1,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16093,2011-10-25,22197,0,0.85,1,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16094,2011-10-25,85099B,0,2.08,1,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16095,2011-10-25,85099B,0,2.08,1,10,Italy,0.0,0.0,0.0,0.0,0.0,-10.0,10.0,1,8.792332449339652,0.0
16096,2011-10-25,85099B,161,2.3,1,10,United Kingdom,179.0,7.0,-22.0,-109.0,77.0,-48.0,-307.0,1,-123.66771836483181,-25.0
16097,2011-10-25,85099B,0,2.08,1,10,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16098,2011-10-25,85099B,0,2.08,1,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16099,2011-10-25,84077,0,0.29,1,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16100,2011-10-25,85099B,0,2.08,1,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16101,2011-10-25,85099B,0,2.08,1,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16102,2011-10-25,85099B,0,2.08,1,10,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16103,2011-10-25,84077,0,0.29,1,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16104,2011-10-25,22197,0,0.85,1,10,EIRE,-32.0,0.0,-36.0,36.0,0.0,0.0,-500.0,1,10.321404335187998,32.0
16105,2011-10-25,84077,0,0.29,1,10,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16106,2011-10-25,22197,0,0.72,1,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16107,2011-10-25,22197,0,0.85,1,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16108,2011-10-25,84077,0,0.29,1,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16110,2011-10-25,85099B,0,2.08,1,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16111,2011-10-25,22197,0,0.85,1,10,Italy,0.0,0.0,0.0,0.0,0.0,-12.0,12.0,1,8.792332449339652,0.0
16112,2011-10-25,22197,0,0.85,1,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16113,2011-10-25,85099B,0,2.08,1,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16115,2011-10-25,22197,0,0.85,1,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16116,2011-10-25,84077,0,0.29,1,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16117,2011-10-25,85099B,0,1.79,1,10,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16118,2011-10-25,22197,0,0.85,1,10,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16119,2011-10-25,84077,0,0.29,1,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16120,2011-10-25,85099B,0,1.95,1,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16121,2011-10-26,84077,0,0.21,2,10,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16122,2011-10-26,84077,0,0.29,2,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16123,2011-10-26,22197,0,0.85,2,10,EIRE,32.0,-32.0,0.0,-36.0,36.0,0.0,0.0,1,1.008905234488153,0.0
16124,2011-10-26,22197,0,0.85,2,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16125,2011-10-26,22197,0,0.85,2,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16126,2011-10-26,85099B,0,2.08,2,10,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16127,2011-10-26,85099B,0,2.08,2,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16128,2011-10-26,22197,0,0.85,2,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16129,2011-10-26,85099B,0,2.08,2,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16130,2011-10-26,84077,0,0.29,2,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16131,2011-10-26,85099B,0,1.79,2,10,Netherlands,0.0,0.0,0.0,-100.0,-100.0,200.0,0.0,1,29.837370078265447,0.0
16132,2011-10-26,84077,0,0.29,2,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16133,2011-10-26,85099B,0,2.08,2,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16134,2011-10-26,84077,0,0.21,2,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16135,2011-10-26,85099B,0,1.95,2,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16136,2011-10-26,85099B,0,1.79,2,10,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16137,2011-10-26,84077,144,0.29,2,10,United Kingdom,-192.0,192.0,48.0,-432.0,240.0,0.0,144.0,1,42.16362416233133,96.0
16138,2011-10-26,22197,0,0.85,2,10,Spain,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,1,1.008905234488153,0.0
16139,2011-10-26,22197,0,0.85,2,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16140,2011-10-26,84077,0,0.29,2,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16141,2011-10-26,22197,43,0.85,2,10,United Kingdom,19.0,220.0,12.0,-26.0,14.0,-235.0,-35.0,1,1.008905234488153,-208.0
16143,2011-10-26,85099B,48,2.4899999999999998,2,10,United Kingdom,-25.0,179.0,7.0,-22.0,-109.0,77.0,-48.0,1,37.89313921923641,-113.0
16144,2011-10-26,85099B,0,2.08,2,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16145,2011-10-26,85099B,0,2.08,2,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16146,2011-10-26,85099B,0,2.08,2,10,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16147,2011-10-26,84077,0,0.29,2,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16148,2011-10-26,22197,0,0.72,2,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16149,2011-10-26,85099B,0,2.08,2,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16150,2011-10-26,85099B,0,2.08,2,10,Italy,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,1.008905234488153,0.0
16151,2011-10-26,22197,0,0.85,2,10,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16152,2011-10-26,22197,0,0.85,2,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16153,2011-10-26,22197,0,0.85,2,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16154,2011-10-26,85099B,0,2.08,2,10,EIRE,0.0,0.0,0.0,0.0,-10.0,10.0,0.0,1,1.008905234488153,0.0
16156,2011-10-26,85099B,0,1.79,2,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16157,2011-10-26,85099B,0,2.08,2,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16158,2011-10-26,85099B,0,2.08,2,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16159,2011-10-26,22197,0,0.72,2,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16160,2011-10-26,84077,0,0.29,2,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16161,2011-10-26,85099B,0,2.08,2,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16162,2011-10-26,84077,0,0.29,2,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16163,2011-10-26,84077,0,0.29,2,10,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16164,2011-10-26,84077,0,0.29,2,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16165,2011-10-26,84077,0,0.29,2,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16166,2011-10-26,22197,0,0.85,2,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16167,2011-10-26,84077,0,0.29,2,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16168,2011-10-26,85099B,0,2.08,2,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16169,2011-10-26,22197,0,0.85,2,10,Italy,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,1,1.008905234488153,0.0
16170,2011-10-27,84077,0,0.29,3,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16171,2011-10-27,22197,0,0.85,3,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16172,2011-10-27,84077,0,0.29,3,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16173,2011-10-27,84077,0,0.29,3,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16174,2011-10-27,84077,0,0.29,3,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16175,2011-10-27,22197,0,0.85,3,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16177,2011-10-27,85099B,0,2.08,3,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16178,2011-10-27,84077,0,0.29,3,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16179,2011-10-27,85099B,0,2.08,3,10,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16180,2011-10-27,22197,47,0.9799999999999999,3,10,United Kingdom,-208.0,19.0,220.0,12.0,-26.0,14.0,-235.0,1,16.49221264859331,4.0
16181,2011-10-27,84077,4848,0.25,3,10,United Kingdom,96.0,-192.0,192.0,48.0,-432.0,240.0,0.0,1,130.06466921500297,4704.0
16182,2011-10-27,84077,0,0.29,3,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16183,2011-10-27,85099B,0,1.79,3,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16184,2011-10-27,85099B,0,2.08,3,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16185,2011-10-27,22197,0,0.85,3,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16186,2011-10-27,85099B,0,2.08,3,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16187,2011-10-27,84077,0,0.29,3,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16188,2011-10-27,85099B,0,2.08,3,10,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16189,2011-10-27,22197,0,0.85,3,10,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16190,2011-10-27,22197,0,0.85,3,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16191,2011-10-27,22197,0,0.72,3,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16192,2011-10-27,85099B,41,2.08,3,10,United Kingdom,-113.0,-25.0,179.0,7.0,-22.0,-109.0,77.0,1,42.16362416233133,-7.0
16193,2011-10-27,84077,0,0.29,3,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16194,2011-10-27,85099B,0,2.08,3,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16195,2011-10-27,84077,0,0.21,3,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16197,2011-10-27,85099B,0,2.08,3,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16198,2011-10-27,84077,0,0.29,3,10,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16199,2011-10-27,22197,0,0.85,3,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16200,2011-10-27,85099B,0,2.08,3,10,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16201,2011-10-27,22197,0,0.85,3,10,Spain,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,1,8.792332449339652,0.0
16202,2011-10-27,84077,0,0.29,3,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16203,2011-10-27,22197,0,0.72,3,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16204,2011-10-27,22197,0,0.85,3,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16205,2011-10-27,84077,0,0.29,3,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16206,2011-10-27,85099B,0,2.08,3,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16207,2011-10-27,85099B,0,1.79,3,10,Netherlands,0.0,0.0,0.0,0.0,-100.0,-100.0,200.0,1,55.5087815920035,0.0
16208,2011-10-27,22197,0,0.85,3,10,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16209,2011-10-27,22197,0,0.85,3,10,EIRE,0.0,32.0,-32.0,0.0,-36.0,36.0,0.0,1,8.336694871391861,0.0
16210,2011-10-27,85099B,0,1.79,3,10,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16211,2011-10-27,84077,0,0.21,3,10,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16212,2011-10-27,85099B,0,2.08,3,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16213,2011-10-27,85099B,0,2.08,3,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16214,2011-10-27,22197,0,0.85,3,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16215,2011-10-27,85099B,0,2.08,3,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16216,2011-10-27,85099B,0,2.08,3,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16217,2011-10-27,85099B,0,2.08,3,10,EIRE,0.0,0.0,0.0,0.0,0.0,-10.0,10.0,1,8.792332449339652,0.0
16218,2011-10-27,85099B,0,1.95,3,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16219,2011-10-28,84077,0,0.29,4,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16220,2011-10-28,22197,0,0.85,4,10,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16221,2011-10-28,22197,0,0.85,4,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16222,2011-10-28,85099B,0,2.08,4,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16223,2011-10-28,84077,0,0.29,4,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16224,2011-10-28,85099B,0,2.08,4,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16226,2011-10-28,22197,0,0.85,4,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16227,2011-10-28,85099B,0,2.08,4,10,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16228,2011-10-28,85099B,0,2.08,4,10,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16229,2011-10-28,22197,0,0.72,4,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16230,2011-10-28,22197,0,0.85,4,10,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16231,2011-10-28,22197,0,0.72,4,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16232,2011-10-28,84077,0,0.29,4,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16233,2011-10-28,85099B,0,1.79,4,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16234,2011-10-28,85099B,0,2.08,4,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16235,2011-10-28,84077,0,0.29,4,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16236,2011-10-28,85099B,0,2.08,4,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16237,2011-10-28,84077,0,0.29,4,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16238,2011-10-28,22197,0,0.85,4,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16239,2011-10-28,84077,0,0.29,4,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16240,2011-10-28,85099B,0,2.08,4,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16241,2011-10-28,85099B,0,2.08,4,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16242,2011-10-28,22197,0,0.85,4,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16243,2011-10-28,85099B,0,2.08,4,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16244,2011-10-28,22197,0,0.85,4,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16245,2011-10-28,85099B,0,1.79,4,10,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16246,2011-10-28,84077,0,0.29,4,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16247,2011-10-28,85099B,0,1.79,4,10,Netherlands,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,1,1.008905234488153,0.0
16248,2011-10-28,84077,0,0.29,4,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16249,2011-10-28,85099B,0,2.08,4,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,1.008905234488153,0.0
16250,2011-10-28,22197,2065,1.22,4,10,United Kingdom,4.0,-208.0,19.0,220.0,12.0,-26.0,14.0,1,50.279631615382414,2018.0
16251,2011-10-28,85099B,0,2.08,4,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16252,2011-10-28,22197,0,0.85,4,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,1.008905234488153,0.0
16253,2011-10-28,22197,0,0.85,4,10,EIRE,0.0,0.0,32.0,-32.0,0.0,-36.0,36.0,1,32.85112506163144,0.0
16254,2011-10-28,22197,0,0.85,4,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16255,2011-10-28,84077,0,0.25,4,10,United Kingdom,4704.0,96.0,-192.0,192.0,48.0,-432.0,240.0,1,-4345.089202641131,-4848.0
16256,2011-10-28,84077,0,0.29,4,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16257,2011-10-28,22197,0,0.85,4,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16258,2011-10-28,85099B,12,2.08,4,10,United Kingdom,-7.0,-113.0,-25.0,179.0,7.0,-22.0,-109.0,1,1.008905234488153,-29.0
16259,2011-10-28,84077,0,0.21,4,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16260,2011-10-28,85099B,0,2.08,4,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16261,2011-10-28,84077,0,0.21,4,10,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16262,2011-10-28,85099B,0,1.95,4,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16263,2011-10-28,84077,0,0.29,4,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16265,2011-10-28,85099B,0,2.08,4,10,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16266,2011-10-28,84077,0,0.29,4,10,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16267,2011-10-28,85099B,0,2.08,4,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16268,2011-10-29,84077,0,0.29,5,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16269,2011-10-29,84077,0,0.29,5,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16270,2011-10-29,22197,0,0.72,5,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16271,2011-10-29,85099B,0,2.08,5,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16272,2011-10-29,84077,0,0.21,5,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.318292101848849,0.0
16273,2011-10-29,85099B,0,2.08,5,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16274,2011-10-29,84077,0,0.29,5,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16275,2011-10-29,85099B,0,2.08,5,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16276,2011-10-29,85099B,0,2.08,5,10,United Kingdom,-29.0,-7.0,-113.0,-25.0,179.0,7.0,-22.0,1,9.204076155040626,-12.0
16277,2011-10-29,85099B,0,2.08,5,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16278,2011-10-29,84077,0,0.29,5,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16279,2011-10-29,22197,0,0.85,5,10,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16281,2011-10-29,85099B,0,1.95,5,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16282,2011-10-29,22197,0,0.72,5,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16283,2011-10-29,85099B,0,1.79,5,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1,-0.10842294565921778,0.0
16284,2011-10-29,22197,0,0.85,5,10,EIRE,0.0,0.0,0.0,32.0,-32.0,0.0,-36.0,1,7.219366691244487,0.0
16285,2011-10-29,22197,0,0.85,5,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16286,2011-10-29,22197,0,0.85,5,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16287,2011-10-29,84077,0,0.29,5,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16288,2011-10-29,85099B,0,2.08,5,10,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16289,2011-10-29,84077,0,0.29,5,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16290,2011-10-29,85099B,0,2.08,5,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
16291,2011-10-29,84077,0,0.29,5,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
